replica,J7a_ueV,J7b_ueV,deltaJ7_ueV
74,0.33835019304986824,8.297074416824856,7.95872422377499
75,0.3719705642039341,8.318379325726971,7.94640876152304
76,0.3241388409225819,8.265363018850081,7.9412241779275
77,0.42585818249960905,8.391490061219585,7.96563187871998
78,0.31471396022481973,8.372047503357102,8.05733354313228
79,0.25160088266027714,8.22661230144198,7.9750114187817
80,0.35661499714258127,8.23598885869856,7.87937386155598
81,0.31773301921404024,8.470532842323815,8.15279982310977
82,0.31430783209435553,8.278983272081883,7.96467543998753
83,0.31750694664719414,8.29563633817997,7.97812939153278
84,0.31593215499828153,8.361243433283004,8.04531127828472
85,0.3359219956319392,8.133801963156923,7.79787996752498
86,0.2811218832345757,8.198316660715113,7.91719477748054
87,0.40779513313055377,8.325076800084398,7.91728166695384
88,0.423513384722094,8.319613194224088,7.89609980950199
89,0.39954798979686407,8.225453397017445,7.82590540722058
90,0.2540750235356231,8.261461283676017,8.00738626014039
91,0.3177386711291545,8.315747884197886,7.99800921306873
92,0.28287271532490527,8.187497840507541,7.90462512518264
93,0.37444469632375904,8.406374811015018,8.03193011469126
94,0.34694908231555327,8.30028362764075,7.9533345453252
95,0.34396700252174184,8.307135233838615,7.96316823131687
96,0.30115021419490795,8.282975874739728,7.98182566054482
97,0.3973865632735762,8.304766480284298,7.90737991701072
98,0.4332814039873653,8.292348055614923,7.85906665162756
99,0.32298584181657186,8.267601758040554,7.94461591622398
100,0.4565018380282078,8.298109626676327,7.84160778864812
101,0.4064810616439846,8.309673623142942,7.90319256149896
102,0.32691915325813087,8.268888419707066,7.94196926644894
103,0.26040801549875586,8.391294867026236,8.13088685152748
104,0.34793890700302127,8.202955921628375,7.85501701462535
105,0.3481457381692363,8.270814205823534,7.9226684676543
106,0.3500271207115319,8.277624840808773,7.92759772009724
107,0.1974502771951201,8.16286876763208,7.96541849043696
108,0.3571040949295564,8.326443902871615,7.96933980794206
109,0.3173611341844096,8.378059784187801,8.06069865000339
110,0.2917564323950178,8.233005967082436,7.94124953468742
111,0.38051635468604406,8.338479273534801,7.95796291884876
112,0.3286241642619489,8.342849484772579,8.01422532051063
113,0.37996343290207235,8.30958605516885,7.92962262226678
114,0.40015451171883043,8.256570205688007,7.85641569396918
115,0.3651680009214949,8.338033818537635,7.97286581761614
116,0.4616016953300738,8.440254031065816,7.97865233573574
117,0.28399324852304153,8.248885935266667,7.96489268674363
118,0.37913797547622874,8.2966298041574,7.91749182868117
119,0.3543036130984227,8.228550127451989,7.87424651435357
120,0.3450229964589295,8.403520341022428,8.0584973445635
121,0.33740848488714387,8.18408780050181,7.84667931561467
122,0.33682722584494784,8.373351380941957,8.03652415509701
123,0.3370471304104441,8.341409779052855,8.00436264864241
124,0.29500228489061125,8.336116050945803,8.04111376605519
125,0.4321295583521349,8.314380848060384,7.88225128970825
126,0.43326475815587434,8.462706125434133,8.02944136727826
127,0.3238662661963883,8.30657423095436,7.98270796475797
128,0.4219037684065699,8.333855759366779,7.91195199096021
129,0.34172468029114117,8.164265835488695,7.82254115519755
130,0.30656329647178693,8.265560218555184,7.9589969220834
131,0.36362721698180833,8.375390053078831,8.01176283609702
132,0.31931595442420324,8.259782880537477,7.94046692611327
133,0.2677977051636127,8.349664356155015,8.0818666509914
134,0.2951086768689665,8.212039353621844,7.91693067675288
135,0.36374186516844764,8.27532039578527,7.91157853061682
136,0.3021647180019181,8.168530832984334,7.86636611498242
137,0.4208581619404936,8.297104307229755,7.87624614528926
138,0.3192967918332086,8.331396150501618,8.01209935866841
139,0.28659202843903997,8.310036272223758,8.02344424378472
140,0.24416537231045327,8.246874855255633,8.00270948294518
141,0.37741561137379226,8.314320621837346,7.93690501046355
142,0.4725010480118231,8.339261011045027,7.8667599630332
143,0.36693495544269866,8.288320620904813,7.92138566546211
144,0.37265861608972406,8.312137892444618,7.93947927635489
145,0.2935354538506315,8.242560237162337,7.94902478331171
146,0.3652695080515021,8.316508814104738,7.95123930605324
147,0.3446387562666759,8.36820844600552,8.02356968973884
148,0.41698459569210167,8.356816714833988,7.93983211914189
149,0.3388601813648855,8.158436942878822,7.81957676151394
150,0.42035358789569155,8.372115036901741,7.95176144900605
151,0.24370168919581353,8.17204322053214,7.92834153133633
152,0.3051334636290973,8.312105134745913,8.00697167111682
153,0.22083714744093227,8.217359264465372,7.99652211702444
154,0.34621884382711665,8.136471260230113,7.790252416403
155,0.33488723350292654,8.307129804308936,7.97224257080601
156,0.40872052386103414,8.417462946172188,8.00874242231115
157,0.2749149702168665,8.184082834520815,7.90916786430395
158,0.35263215870497155,8.342116238488824,7.98948407978385
159,0.37379549255297645,8.366333422281459,7.99253792972848
160,0.2874219529945673,8.276715538540056,7.98929358554549
161,0.3100391674361899,8.315855082841528,8.00581591540534
162,0.3600765246184644,8.36916259299288,8.00908606837442
163,0.2572763179713294,8.189675781364832,7.9323994633935
164,0.2869067286077518,8.24905446936852,7.96214774076077
165,0.3763509284317765,8.35225330466896,7.97590237623718
166,0.32847202671049236,8.35400254481244,8.02553051810195
167,0.41801876287195666,8.376449013573923,7.95843025070197
168,0.3514076501498682,8.310649744878079,7.95924209472821
169,0.3732543012755808,8.28064355023122,7.90738924895564
170,0.22964572946000966,8.21232168570917,7.98267595624916
171,0.34851488701650024,8.232643636860379,7.88412874984388
172,0.285631081510156,8.223729943541294,7.93809886203114
173,0.30402207291144356,8.2544060412536,7.95038396834216
174,0.2726776069233847,8.257744391166378,7.98506678424299
175,0.3486326871665743,8.298340146827721,7.94970745966115
176,0.3617366301041054,8.241868549260706,7.8801319191566
177,0.3072501764848435,8.21586636057827,7.90861618409343
178,0.3416560258993808,8.32509230185981,7.98343627596043
179,0.42943236251182826,8.358936123354697,7.92950376084287
180,0.3996553297410121,8.407814803135157,8.00815947339414
181,0.269383119747372,8.151877635467802,7.88249451572043
182,0.3311752079754527,8.277858580870179,7.94668337289473
183,0.28844737926020997,8.281548047091674,7.99310066783146
184,0.31495050800947777,8.363727840341364,8.04877733233189
185,0.40409526406895085,8.373966452628977,7.96987118856003
186,0.2821335801933176,8.307793303972538,8.02565972377922
187,0.4186376646466024,8.445715352966824,8.02707768832022
188,0.33115237008232284,8.364189734917781,8.03303736483546
189,0.2621991065377419,8.210690254946092,7.94849114840835
190,0.2026088512425357,8.158758730705419,7.95614987946288
191,0.3297600614917776,8.216010807854952,7.88625074636317
192,0.4598848549032226,8.432476548021263,7.97259169311804
193,0.329639209744381,8.26900416493858,7.9393649551942
194,0.3490145057365114,8.302797506843575,7.95378300110706
195,0.395812458167681,8.402168845963121,8.00635638779544
196,0.29274941714046593,8.31729129377986,8.02454187663939
197,0.3089150736323379,8.280955879463221,7.97204080583088
198,0.34059784096585205,8.299794652571713,7.95919681160586
199,0.3310579360224619,8.364819394336605,8.03376145831414
200,0.3842254175363198,8.332209928135338,7.94798451059902
201,0.2636798764266686,8.2964069554102,8.03272707898353
202,0.36179064049511767,8.347807750824984,7.98601711032987
203,0.2539565391230863,8.21860199836491,7.96464545924182
204,0.3437133402895218,8.345824963929127,8.00211162363961
205,0.379536532917515,8.340345315239865,7.96080878232235
206,0.33861203529748873,8.281552434527601,7.94294039923011
207,0.33989504360546985,8.38302593820609,8.04313089460062
208,0.39047797437073034,8.415847988199962,8.02537001382923
209,0.3974412092339079,8.37475912614826,7.97731791691435
210,0.3352285124873432,8.24409910326526,7.90887059077792
211,0.19226494998083601,8.24088913982509,8.04862418984425
212,0.32835556899185697,8.342402229938518,8.01404666094666
213,0.312110964194612,8.245995514817078,7.93388455062247
214,0.33627836545162065,8.326916151534801,7.99063778608318
215,0.33400927441678524,8.27124813983112,7.93723886541434
216,0.3256113824452603,8.269988972680183,7.94437759023492
217,0.34846481638207993,8.285949038840469,7.93748422245839
218,0.2710796740477988,8.251542269666757,7.98046259561896
219,0.3131436309915994,8.258951686449077,7.94580805545748
220,0.2892327726112008,8.297197579293973,8.00796480668277
221,0.34637114757902143,8.301277612203304,7.95490646462428
222,0.32152680096863834,8.298233758405294,7.97670695743666
223,0.30841555830561623,8.25994253899765,7.95152698069203
224,0.3464579518398184,8.3957467761955,8.04928882435568
225,0.19648320924768678,8.191093751753204,7.99461054250552
226,0.36273488686261457,8.221605892548848,7.85887100568623
227,0.3282444097489741,8.325177035816584,7.99693262606761
228,0.2722356905928725,8.240203201736463,7.96796751114359
229,0.2800272077628773,8.225960840069655,7.94593363230678
230,0.2837246016641248,8.28741867973893,8.00369407807481
231,0.3179997957384483,8.215852113703297,7.89785231796485
232,0.2981964714594313,8.315118788957951,8.01692231749852
233,0.4030441786719424,8.352839390923116,7.94979521225117
234,0.3143205861808366,8.362659812908012,8.04833922672718
235,0.35534410508410386,8.351681574771252,7.99633746968715
236,0.41388153351124823,8.370453165791412,7.95657163228016
237,0.3114643300310073,8.182959344731904,7.8714950147009
238,0.29476915977537704,8.203296253360012,7.90852709358463
239,0.3686716411201594,8.319594914879769,7.95092327375961
240,0.39143910897257633,8.317508267956985,7.92606915898441
241,0.3443838155731195,8.376352676568724,8.0319688609956
242,0.3299374614973549,8.290588883945691,7.96065142244834
243,0.33758592662134373,8.317692053161945,7.9801061265406
244,0.17985441951902875,8.181295634602582,8.00144121508355
245,0.3487337804001623,8.310918016373305,7.96218423597314
246,0.32758215378272754,8.351297170110264,8.02371501632754
247,0.2523422102860976,8.174570264428823,7.92222805414273
248,0.20804232615163015,8.324727150972363,8.11668482482073
249,0.30366280846611576,8.32436293769951,8.02070012923339
250,0.4473957954054882,8.391458033927012,7.94406223852152
251,0.4162930692523832,8.367928269628798,7.95163520037642
252,0.30210384880285923,8.298094867223396,7.99599101842054
253,0.371743339500736,8.355485148050464,7.98374180854973
254,0.35501685804149485,8.34813810824061,7.99312125019912
255,0.37792375924755056,8.258600051432605,7.88067629218506
256,0.2911050470995861,8.243809107591916,7.95270406049233
257,0.21871611771425828,8.151945614929971,7.93322949721571
258,0.2933574379024005,8.273947784162294,7.98059034625989
259,0.29796270404854364,8.19598683939353,7.89802413534499
260,0.3682631332735891,8.364061598701616,7.99579846542803
261,0.35620233768680615,8.258772603611913,7.90257026592511
262,0.32020979722583076,8.220512321953732,7.9003025247279
263,0.3093142403165765,8.258061224463287,7.94874698414671
264,0.28696165412738234,8.303976769828477,8.01701511570109
265,0.4171496080047001,8.295098780229974,7.87794917222527
266,0.170764189543145,8.14718809070744,7.97642390116429
267,0.2622096802295799,8.226175019968746,7.96396533973917
268,0.3284906348456705,8.239259742658339,7.91076910781267
269,0.3112270234605555,8.40430098693771,8.09307396347715
270,0.28374037684961173,8.356397130739524,8.07265675388991
271,0.27522858799792277,8.27935334376076,8.00412475576284
272,0.3604595606315189,8.206340831744408,7.84588127111289
273,0.3424595959734779,8.320231574581072,7.97777197860759
274,0.2316363923103564,8.2276991850886,7.99606279277824
275,0.3227143197332132,8.288895651794588,7.96618133206137
276,0.3423583038966249,8.271463080862128,7.9291047769655
277,0.3305972060212961,8.26902840158439,7.93843119556309
278,0.2910204458855454,8.337842918446269,8.04682247256072
279,0.3725020017435716,8.336167582496884,7.96366558075331
280,0.23904456741518892,8.23198062946626,7.99293606205107
281,0.47817113141421924,8.32445995433185,7.84628882291763
282,0.27907990634380114,8.287731182584684,8.00865127624088
283,0.2784989317860159,8.320244526743535,8.04174559495752
284,0.3615589501028326,8.331047450985343,7.96948850088251
285,0.4234502999878411,8.406812122543226,7.98336182255538
286,0.3550999812539577,8.365406652833236,8.01030667157928
287,0.37984446690823237,8.301465672050986,7.92162120514275
288,0.31281448036407217,8.323102033818849,8.01028755345478
289,0.3771645762245491,8.325540788064956,7.94837621184041
290,0.2988036362506965,8.303651371838896,8.0048477355882
291,0.33946311337320834,8.333189693911526,7.99372658053832
292,0.33381216205333014,8.398259607601197,8.06444744554787
293,0.32784888294350323,8.295623146723264,7.96777426377976
294,0.3005856359462552,8.328303763866863,8.02771812792061
295,0.4252366456519589,8.371756571969687,7.94651992631773
296,0.4156871714900639,8.315703737439224,7.90001656594916
297,0.3105397683448598,8.34274162743791,8.03220185909305
298,0.35395806493177767,8.303776054090132,7.94981798915835
299,0.3524394976371061,8.346767671789125,7.99432817415202
300,0.3192546480879457,8.28274331374203,7.96348866565408
301,0.2320654035745306,8.291807804067327,8.0597424004928
302,0.3604276577491838,8.314449745295432,7.95402208754625
303,0.19917305114711648,8.241943499299378,8.04277044815226
304,0.30360512445405363,8.271599120697527,7.96799399624347
305,0.3231700557326502,8.194425476074285,7.87125542034163
306,0.3743563725239916,8.30620261903922,7.93184624651523
307,0.320127592218054,8.290107932472903,7.96998034025485
308,0.37021559574350654,8.450010904714325,8.07979530897082
309,0.37731007278102197,8.347580808988264,7.97027073620724
310,0.3782996523480557,8.317235119329482,7.93893546698143
311,0.21428970339707007,8.199396721813024,7.98510701841595
312,0.32609246370022377,8.230971253055664,7.90487878935544
313,0.3436726376054733,8.296495620114657,7.95282298250918
314,0.3635212699898979,8.30584022785046,7.94231895786056
315,0.27085350265412855,8.211316781867353,7.94046327921322
316,0.22125196785235415,8.163827242213456,7.9425752743611
317,0.2118390164806603,8.297708838251465,8.0858698217708
318,0.31553722209957363,8.220103622711859,7.90456640061229
319,0.31821698364313933,8.289286272010651,7.97106928836751
320,0.3769873817618713,8.299647732672868,7.922660350911
321,0.28946207803281293,8.259663284626653,7.97020120659384
322,0.31719505803988296,8.340375462901514,8.02318040486163
323,0.26948724940704094,8.247136776248853,7.97764952684181
324,0.3302695391544456,8.318007336434968,7.98773779728052
325,0.3722481761323415,8.405835220507393,8.03358704437505
326,0.39643869680971455,8.39367159385865,7.99723289704894
327,0.3815960709506058,8.266302160626276,7.88470608967567
328,0.2804779678545566,8.300380850548548,8.01990288269399
329,0.3062241000986396,8.174753847519199,7.86852974742056
330,0.29258370770389647,8.34691361199275,8.05432990428885
331,0.3912067889912092,8.33604902236315,7.94484223337194
332,0.3645683634027258,8.346274560234816,7.98170619683209
333,0.3192128350762994,8.233869795262196,7.9146569601859
334,0.4514212521573732,8.472196669062068,8.02077541690469
335,0.3688923756943636,8.350709006735197,7.98181663104083
336,0.3785839095281091,8.245647599749885,7.86706369022178
337,0.30731187567728263,8.293072570538913,7.98576069486163
338,0.28539588919608844,8.267201597049873,7.98180570785378
339,0.3792341384806401,8.313418919703278,7.93418478122264
340,0.25511870873821824,8.289162605896717,8.0340438971585
341,0.4310491589102864,8.4134847587408,7.98243559983051
342,0.32548689528698976,8.288165420351746,7.96267852506476
343,0.37980823331490177,8.296215564876933,7.91640733156203
344,0.35831470727725456,8.231669375542113,7.87335466826486
345,0.32948561634054785,8.304255949423105,7.97477033308256
346,0.3868769038274222,8.387258423963312,8.00038152013589
347,0.3295331476515248,8.16297618024338,7.83344303259186
348,0.28775104881629077,8.298681855443903,8.01093080662761
349,0.3124600344570587,8.185921525619138,7.87346149116208
350,0.4051361815889115,8.365916462327988,7.96078028073908
351,0.32983552833774454,8.33411836514209,8.00428283680434
352,0.47154273338989666,8.317407391603277,7.84586465821338
353,0.43731558888965794,8.380336650678043,7.94302106178838
354,0.333558705862074,8.317739418296231,7.98418071243416
355,0.2918505323308985,8.216616323886042,7.92476579155514
356,0.35357251648995336,8.379982398382934,8.02640988189298
357,0.40253807317363915,8.284474583845494,7.88193651067185
358,0.4023057908023725,8.432951052515254,8.03064526171288
359,0.19330750751315964,8.254647488444482,8.06133998093132
360,0.3102682737191932,8.24880081621487,7.93853254249568
361,0.4357877735512692,8.329698806172281,7.89391103262101
362,0.40186987316776024,8.187701753234512,7.78583188006675
363,0.22787279276793881,8.282837368622893,8.05496457585495
364,0.32675544589089184,8.364981252251702,8.03822580636081
365,0.4175823886046204,8.317112422724017,7.8995300341194
366,0.2382680971268255,8.22541998315272,7.9871518860259
367,0.34072826307691984,8.291279783743745,7.95055152066683
368,0.3720448732621957,8.364999277492966,7.99295440423077
369,0.24655351710224233,8.315777414406925,8.06922389730468
370,0.22247571005144892,8.250454893824964,8.02797918377352
371,0.35528060464867356,8.3145901980513,7.95930959340263
372,0.3986599382429769,8.194967761270798,7.79630782302782
373,0.2780786932127274,8.207930358374824,7.9298516651621
374,0.30945582887860795,8.271821079393767,7.96236525051516
375,0.4066585737406845,8.317579134447506,7.91092056070682
376,0.433634380933456,8.325590368033936,7.89195598710048
377,0.3349209980789956,8.261759701581695,7.9268387035027
378,0.26779832355430505,8.32680747965648,8.05900915610218
379,0.3396954695263994,8.235362244071938,7.89566677454554
380,0.31357399034823447,8.287018610373597,7.97344462002536
381,0.41114095353803387,8.335476074454624,7.92433512091659
382,0.3956361795551819,8.315225683379824,7.91958950382464
383,0.368244402403448,8.329122387189978,7.96087798478653
384,0.22885073419318472,8.196939681370866,7.96808894717768
385,0.36619355973443785,8.395805857557521,8.02961229782308
386,0.2726067314993287,8.205710473097835,7.93310374159851
387,0.3151259084862914,8.244328579997557,7.92920267151127
388,0.3233689921017268,8.258964991292387,7.93559599919066
389,0.4120562478908835,8.361926167068178,7.94986991917729
390,0.3077146082418841,8.273140719443312,7.96542611120143
391,0.30745522694920674,8.245320399257439,7.93786517230823
392,0.3170629913822379,8.262954732808476,7.94589174142624
393,0.30431652572232504,8.240117677756913,7.93580115203459
394,0.2138835191640272,8.28705935036663,8.0731758312026
395,0.29454107204033025,8.222680989225038,7.92813991718471
396,0.3874915586992531,8.392378310587322,8.00488675188807
397,0.4179366427328314,8.390932358498734,7.9729957157659
398,0.2412023757368477,8.24982311772899,8.00862074199214
399,0.304852585686095,8.249141656874821,7.94428907118873
400,0.25350331236695073,8.30286302782375,8.0493597154568
401,0.36337825345508196,8.390551294448791,8.02717304099371
402,0.33035781552085797,8.26449584900163,7.93413803348077
403,0.3347758739972919,8.300082001913358,7.96530612791607
404,0.2946747775695735,8.258935370858952,7.96426059328938
405,0.3261240526331616,8.371519126098368,8.04539507346521
406,0.31893300258982504,8.32171271251046,8.00277970992063
407,0.3463548451081731,8.371826329080642,8.02547148397247
408,0.1882547931496834,8.238879898541681,8.050625105392
409,0.39053286334894804,8.368247016095285,7.97771415274634
410,0.43387993635247235,8.343496992745708,7.90961705639324
411,0.2972220247301596,8.273699887134327,7.97647786240417
412,0.22208418256206594,8.335038784187212,8.11295460162515
413,0.3852207519083747,8.34733524232142,7.96211449041305
414,0.2508255981762422,8.22616588503392,7.97534028685768
415,0.2460714141222906,8.292916196648616,8.04684478252632
416,0.3641886163882223,8.346937006034084,7.98274838964586
417,0.21927371531972595,8.17946943569155,7.96019572037182
418,0.3892441169667249,8.360561328554528,7.9713172115878
419,0.4300090534568185,8.340358245422324,7.91034919196551
420,0.39495103384666785,8.336252509824899,7.94130147597823
421,0.33167053442350275,8.31438192736162,7.98271139293812
422,0.3202458932687365,8.316984975870334,7.9967390826016
423,0.3053143073272995,8.310040204114502,8.0047258967872
424,0.35425957275038045,8.292929652105544,7.93867007935516
425,0.3968736253816664,8.399706517121267,8.0028328917396
426,0.31643966983897126,8.288724789718705,7.97228511987973
427,0.31694561499881585,8.245446204051072,7.92850058905226
428,0.28924155642681576,8.27341329460088,7.98417173817406
429,0.2832917917087825,8.321911101454885,8.0386193097461
430,0.3216426403139061,8.280665483171312,7.95902284285741
431,0.3472280098004464,8.270756822396711,7.92352881259627
432,0.28957054229769413,8.26566304061851,7.97609249832082
433,0.289112650446872,8.227775109339493,7.93866245889262
434,0.2969665892264951,8.277136282362344,7.98016969313585
435,0.27213750691568045,8.330869444004913,8.05873193708923
436,0.4009224946426916,8.286592190400238,7.88566969575755
437,0.3202822044275793,8.238620110249263,7.91833790582168
438,0.3300211323349693,8.247971413093932,7.91795028075896
439,0.4107772671570035,8.298649263824322,7.88787199666732
440,0.3317877511663609,8.298390817594562,7.9666030664282
441,0.4079374032164363,8.439918460619662,8.03198105740323
442,0.3431153765690064,8.321008992918335,7.97789361634933
443,0.3542413377572145,8.33948600282645,7.98524466506924
444,0.3714971102109643,8.298078210008546,7.92658109979758
445,0.24098234474136787,8.249889411893495,8.00890706715213
446,0.3388915675248155,8.364697574163277,8.02580600663846
447,0.3183739655234274,8.335696866961937,8.01732290143851
448,0.39761679591311744,8.300481328330216,7.9028645324171
449,0.2938839156162282,8.389458544888374,8.09557462927215
450,0.36370494257857955,8.258056117567202,7.89435117498862
451,0.2818439201218763,8.280460466934903,7.99861654681303
452,0.29390727310471426,8.229838846803183,7.93593157369847
453,0.32042960374545004,8.333565864088165,8.01313626034271
454,0.3639164990648914,8.28774168129801,7.92382518223312
455,0.3757815801864927,8.332822459442857,7.95704087925636
456,0.427869396475656,8.335600754152797,7.90773135767714
457,0.3800598394462817,8.295677247257899,7.91561740781162
458,0.34766639999834165,8.357398166689157,8.00973176669081
459,0.3542658954709855,8.344477611917894,7.99021171644691
460,0.34647579708512166,8.42248928548557,8.07601348840045
461,0.420679333861176,8.307237673221435,7.88655833936026
462,0.4026048102347425,8.381040118507716,7.97843530827297
463,0.2388728915492124,8.283264093429448,8.04439120188024
464,0.3034010458401098,8.229162249836651,7.92576120399654
465,0.32128005749248817,8.255907001389195,7.93462694389671
466,0.31091035249180543,8.381199217781921,8.07028886529011
467,0.24228867662165882,8.2588764798861,8.01658780326444
468,0.3875333209755674,8.329352422990612,7.94181910201504
469,0.3833647764193136,8.281302125056301,7.89793734863699
470,0.21997661318975792,8.273525586271257,8.0535489730815
471,0.3626192378556185,8.197947073395333,7.83532783553972
472,0.3483902477650514,8.279061405130363,7.93067115736531
473,0.33632523544120646,8.391599358004417,8.05527412256321
474,0.3583867547541156,8.322695086486625,7.96430833173251
475,0.3083715707345925,8.378636591506686,8.07026502077209
476,0.377578063716799,8.243305328432383,7.86572726471558
477,0.3149615271541013,8.332221079290541,8.01725955213644
478,0.35977277734109064,8.385895786244854,8.02612300890376
479,0.31670819517679405,8.177370645966409,7.86066245078962
480,0.2555183947691263,8.291210178659746,8.03569178389062
481,0.42476397874940086,8.39252978236305,7.96776580361365
482,0.30436892350184125,8.261941984389745,7.9575730608879
483,0.3070611030362813,8.326581922290531,8.01952081925425
484,0.3000233222445435,8.315916730697685,8.01589340845314
485,0.38478458405162347,8.358273863563381,7.97348927951176
486,0.27034109324223693,8.225604382107013,7.95526328886478
487,0.3180852870329569,8.365757956610361,8.0476726695774
488,0.32594954298525125,8.342698942600785,8.01674939961553
489,0.33388727668747714,8.259010492616014,7.92512321592854
490,0.3239636570728977,8.290122652202582,7.96615899512968
491,0.27160254981780135,8.267509553129738,7.99590700331194
492,0.38003991630528405,8.294998805741672,7.91495888943639
493,0.34063048945760965,8.352137516958013,8.0115070275004
494,0.26266899904239177,8.270105319844674,8.00743632080228
495,0.3944591939347571,8.32669473872166,7.9322355447869
496,0.36643189083732497,8.39485052726039,8.02841863642307
497,0.34189298601133083,8.294721199986613,7.95282821397528
498,0.43764479950344337,8.365608310210911,7.92796351070747
499,0.4057617634673535,8.298463383060838,7.89270161959348
500,0.3675429566138433,8.357174329196722,7.98963137258288
501,0.2940833221744634,8.293023522361528,7.99894020018706
502,0.32285368615167964,8.192465048790265,7.86961136263858
503,0.36971724597893985,8.403895922250632,8.03417867627169
504,0.3566037265485211,8.302574289663042,7.94597056311452
505,0.28349854139098857,8.353369577567186,8.0698710361762
506,0.34379947151066687,8.237055668359924,7.89325619684926
507,0.32273067858853827,8.356124257881136,8.0333935792926
508,0.21785608537136314,8.18741204494593,7.96955595957457
509,0.35972871345746965,8.265751470236042,7.90602275677857
510,0.3195134260548178,8.362385001502586,8.04287157544777
511,0.45196339734684143,8.234947571054612,7.78298417370777
512,0.23118974706863213,8.17035534695281,7.93916559988418
513,0.3227834601103813,8.323579371549327,8.00079591143895
514,0.37848827218194275,8.374233901961189,7.99574562977925
515,0.2161058994678384,8.238975412898021,8.02286951343018
516,0.380857650727109,8.318003160706764,7.93714550997966
517,0.3564499508966208,8.28313080664806,7.92668085575144
